district,county,population,lat,long
4,13,3661,33.5088488,-112.0047594
4,13,3196,33.498862,-112.004177
4,13,6054,33.5023624,-112.0215697
4,13,2575,33.5019818,-112.043224
4,13,3612,33.5020379,-112.0345443
4,13,2443,33.4980444,-112.0590439
4,13,6215,33.5042337,-112.0540658
4,13,2073,33.5052989,-112.0708618
4,13,2524,33.4981039,-112.0910106
4,13,5098,33.5054188,-112.0934517
4,13,4379,33.502401,-112.1148406
4,13,4165,33.5059113,-112.1062049
4,13,5677,33.4995459,-112.1073358
4,13,3425,33.5058159,-112.1255929
4,13,5645,33.4985716,-112.125658
4,13,6730,33.4887227,-112.143503
4,13,5239,33.4876853,-112.0915629
4,13,4685,33.4876332,-112.0784972
4,13,3203,33.4875221,-112.0694199
4,13,5003,33.4884762,-112.0600165
4,13,2447,33.4867701,-112.045706
4,13,4052,33.4879934,-112.0356435
4,13,4699,33.4913915,-112.021563
4,13,2257,33.48407,-112.0215206
4,13,3281,33.4878543,-112.0085684
4,13,4203,33.4878069,-111.999838
4,13,4749,33.4875531,-111.9867811
4,13,4660,33.4867355,-111.9673329
4,13,5701,33.474031600000004,-111.9709763
4,13,2150,33.4605544,-111.9738762
4,13,1614,33.453377,-111.974501
4,13,2454,33.4585599,-111.9550359
4,13,5590,33.4729842,-111.9868751
4,13,4405,33.4730969,-112.0085557
4,13,3956,33.4730668,-111.9998735
4,13,2077,33.4685018,-112.0256724
4,13,6317,33.4740014,-112.0199451
4,13,2956,33.4734937,-112.033492
4,13,4569,33.4729911,-112.0429814
4,13,5203,33.4729707,-112.05638
4,13,4964,33.4730347,-112.0739665
4,13,2370,33.4713281,-112.0919831
4,13,3729,33.4731961,-112.1257612
4,13,4363,33.4738048,-112.1394436
4,13,4375,33.4724482,-112.1477014
4,13,5197,33.4696322,-112.1604808
4,13,7063,33.4768981,-112.1602715
4,13,5167,33.4696103,-112.1777424
4,13,2554,33.4642123,-112.1684128
4,13,566,33.4488096,-112.1726249
4,13,5044,33.4171647,-112.1608093
4,13,4680,33.4154524,-112.1952527
4,13,4305,33.4297636,-112.1865363
4,13,3084,33.4639189,-112.1435434
4,13,7359,33.4566702,-112.1430073
4,13,6933,33.4585429,-112.1257204
4,13,4660,33.4585736,-112.0913351
4,13,3531,33.4622221,-112.0739166
4,13,4996,33.4550383,-112.0738751
4,13,2314,33.4551116,-112.0519793
4,13,1706,33.4549798,-112.0607304
4,13,2695,33.4625882,-112.053214
4,13,3915,33.4566793,-112.0388958
4,13,2881,33.4549381,-112.01722
4,13,4543,33.4629086,-112.024112
4,13,3912,33.4620494,-111.9990272
4,13,3988,33.454465,-112.0074119
4,13,6353,33.4619595,-111.9863755
4,13,2082,33.455455,-111.9883493
4,13,3059,33.4388032,-112.0108646
4,13,1527,33.4440704,-112.0389279
4,13,2306,33.4440861,-112.0564579
4,13,3294,33.4477675,-112.0738956
4,13,1075,33.4405135,-112.0737432
4,13,1189,33.4476657,-112.0913092
4,13,2965,33.4403769,-112.0912503
4,13,1778,33.443996,-112.1127649
4,13,2095,33.4439794,-112.10407
4,13,4071,33.4440651,-112.126027
4,13,1988,33.4441453,-112.1431681
4,13,1761,33.4332564,-112.1259049
4,13,4360,33.4260087,-112.1258593
4,13,3459,33.421613,-112.0861386
4,13,2771,33.4289968,-112.0739678
4,13,3227,33.4139109,-112.0014967
4,13,2821,33.412681,-112.0486599
4,13,1995,33.4135508,-112.071221
4,13,3894,33.3993852,-112.142267
4,13,4481,33.3994726,-112.1078245
4,13,6779,33.399502,-112.0906176
4,13,4054,33.3995032,-112.0689754
4,13,3674,33.3994853,-112.0776433
4,13,5860,33.3995851,-112.0559842
4,13,6765,33.3998988,-112.0386208
4,13,4902,33.4001775,-112.0212714
4,13,5126,33.3885879,-111.9874388
4,13,6261,33.3901621,-112.0101981
4,13,3728,33.4000005,-111.9869425
4,13,4394,33.3814323,-111.9862123
4,13,6155,33.3853695,-112.0387139
4,13,5666,33.3850759,-112.0559281
4,13,4953,33.3850011,-112.0732944
4,13,7187,33.3848158,-112.1596188
4,13,6682,33.3848675,-112.1423292
4,13,4338,33.3990267,-112.123348
4,13,6912,33.368726,-112.1508815
4,13,3929,33.343914,-112.1538633
4,13,7130,33.3704076,-112.1257966
4,13,3766,33.3813456,-112.0905365
4,13,4546,33.3886165,-112.0905313
4,13,4942,33.3849779,-112.1077601
4,13,3391,33.3693932,-112.1039783
4,13,5073,33.3671923,-112.2025579
4,13,4567,33.3561252,-112.1789956
4,13,5456,33.3848585,-112.1796425
4,13,5194,33.3678962,-112.0576168
4,13,2730,33.3521509,-111.9899157
4,13,5370,33.3398925,-111.9828966
4,13,2543,33.3559538,-111.974731
4,13,4728,33.3317389,-112.0055579
4,13,2052,33.3298672,-111.9920343
4,13,7907,33.2979769,-111.9845655
4,13,5996,33.2984125,-112.0037349
4,13,3382,33.2979707,-112.0237215
4,13,1984,33.3544355,-111.9830865
4,13,3404,33.3266898,-111.9761414
4,13,2795,33.322711,-111.983812
4,13,6689,33.3120976,-111.98374
4,13,3892,33.3166004,-111.9991276
4,13,3588,33.3092109,-112.0136469
4,13,5035,33.297401,-112.0469872
4,13,4095,33.299027,-112.0736724
4,13,4792,33.3121734,-112.0601949
4,13,4008,33.3152148,-112.0264904
4,13,1974,33.3005447,-112.1205438
4,13,3629,33.2965068,-112.100319
4,13,4376,33.354108600000004,-112.1039386
4,13,11,33.3433655,-112.0696822
4,13,1748,33.3599841,-112.072269
4,13,3923,33.3668767,-112.0746345
4,13,3154,33.3741816,-112.0744562
4,13,3428,33.3683857,-112.0408747
4,13,6273,33.3730377,-112.0017169
4,13,2559,33.4659687,-112.1085382
4,13,2493,33.4884301,-112.1233353
4,13,6234,33.4882459,-112.1060497
4,13,2986,33.4991021,-112.0751243
4,13,949,33.4268606,-112.0447019
4,13,1924,33.420063,-112.1144023
4,13,3301,33.4794719,-111.9509448
4,13,5613,33.4729197,-111.9348731
4,13,1973,33.4620164,-111.9328124
4,13,5840,33.4339879,-111.9162539
4,13,3317,33.4553353,-111.9348913
4,13,5937,33.428841,-111.9349202
4,13,7468,33.4297773,-111.9560473
4,13,6427,33.4146651,-111.952179
4,13,2731,33.4182892,-111.93266
4,13,4058,33.4126313,-111.9362297
4,13,4634,33.416665,-111.9220739
4,13,5390,33.418997,-111.9161745
4,13,7240,33.4111438,-111.9176863
4,13,6404,33.3855247,-111.9180624
4,13,6177,33.4002478,-111.917711
4,13,5632,33.4001798,-111.9349062
4,13,3297,33.3965781,-111.9520842
4,13,5644,33.3821331,-111.9533755
4,13,2,33.3828727,-111.9646207
4,13,4025,33.3859354,-111.9715189
4,13,2670,33.4183846,-111.9678629
4,13,3513,33.3819849,-111.9355416
4,13,3321,33.3892276,-111.9350243
4,13,2762,33.367901,-111.9355759
4,13,4827,33.3564609,-111.9198593
4,13,2258,33.3533622,-111.9341876
4,13,4587,33.3418702,-111.950615
4,13,7287,33.355132,-111.9576086
4,13,5322,33.3664506,-111.9631777
4,13,6643,33.3716761,-111.9530188
4,13,3591,33.4435312,-111.9429174
4,13,3251,33.3293353,-111.9586369
4,13,6352,33.3293574,-111.9222381
4,13,5413,33.3154061,-111.9589087
4,13,5118,33.3133782,-111.9361379
4,13,5752,33.2981969,-111.9365742
4,13,3540,33.2885042,-112.175002
4,13,43,33.2338075,-111.9576919
4,13,14,33.2980736,-111.9587909
4,13,803,33.4549546,-112.0258494
5,13,7038,33.4184286,-111.9002492
5,13,3680,33.4111316,-111.9002656
5,13,2425,33.417039,-111.8867329
5,13,4085,33.3858315,-111.900434
5,13,4709,33.400944,-111.9001315
5,13,3750,33.39434,-111.8866592
5,13,5675,33.3703792,-111.9155206
5,13,4928,33.3702585,-111.902362
5,13,3349,33.353387,-111.9005108
5,13,2155,33.3419171,-111.9198091
5,13,2312,33.342523,-111.9008629
5,13,5447,33.4295087,-111.6563794
5,13,6299,33.4430029,-111.6572024
5,13,6775,33.4792633,-111.6740249
5,13,1596,33.4795976,-111.6403706
5,13,5598,33.4595809,-111.6596141
5,13,3758,33.4190041,-111.6759674
5,13,4009,33.4187804,-111.650047
5,13,5307,33.4301383,-111.6930944
5,13,3726,33.4698474,-111.7101019
5,13,2768,33.4901256,-111.6923542
5,13,5614,33.4300703,-111.7277109
5,13,4220,33.4297703,-111.7086665
5,13,5328,33.4446119,-111.6929143
5,13,4380,33.4730975,-111.6908287
5,13,2957,33.4586409,-111.6885124
5,13,1382,33.4191805,-111.7277634
5,13,4363,33.4194724,-111.7017702
5,13,3114,33.4445634,-111.7275522
5,13,4264,33.4446172,-111.7102505
5,13,2250,33.4575906,-111.7937677
5,13,4778,33.4586449,-111.7775275
5,13,4314,33.459106,-111.7620111
5,13,1149,33.4755737,-111.7444652
5,13,4574,33.4575091,-111.8269135
5,13,4862,33.4702348,-111.7789534
5,13,3428,33.4464362,-111.8176657
5,13,3438,33.4433854,-111.8096308
5,13,3235,33.4441533,-111.8268316
5,13,3636,33.4441224,-111.8354904
5,13,4937,33.4299352,-111.7794889
5,13,3972,33.4445016,-111.7792986
5,13,4658,33.4439367,-111.7973995
5,13,5060,33.4300168,-111.7622801
5,13,3693,33.444576,-111.7534952
5,13,5096,33.430017,-111.7450053
5,13,2397,33.4191076,-111.7623535
5,13,3688,33.4191354,-111.7450284
5,13,2925,33.4145122,-111.7606322
5,13,3354,33.411881,-111.7450995
5,13,5275,33.431638,-111.7951762
5,13,3676,33.4331677,-111.8141844
5,13,3492,33.4260911,-111.8141595
5,13,4125,33.4295874,-111.8356261
5,13,3208,33.4285378,-111.8284349
5,13,4713,33.4476588,-111.8475179
5,13,5988,33.430394,-111.8486195
5,13,4837,33.4339264,-111.8723867
5,13,3990,33.426999,-111.8632578
5,13,6346,33.4149839,-111.8482565
5,13,5610,33.4183113,-111.86874
5,13,3343,33.4111435,-111.8721703
5,13,2793,33.4151047,-111.8314299
5,13,3980,33.411476,-111.8141508
5,13,3506,33.4187479,-111.8141153
5,13,3460,33.4189111,-111.7967357
5,13,4398,33.4116541,-111.7967966
5,13,4947,33.4190418,-111.7796191
5,13,3822,33.4117785,-111.7796786
5,13,2719,33.3970961,-111.79685
5,13,4942,33.4063205,-111.7963157
5,13,4023,33.396982,-111.8141908
5,13,6188,33.4042227,-111.8141162
5,13,3994,33.4042445,-111.8315944
5,13,3970,33.3969939,-111.8314211
5,13,4408,33.4041299,-111.8657395
5,13,5294,33.3966747,-111.8698091
5,13,6024,33.4013046,-111.8799565
5,13,3165,33.3968379,-111.8485943
5,13,5947,33.4040946,-111.8484497
5,13,4292,33.3971105,-111.8612601
5,13,5759,33.3836283,-111.8554938
5,13,7386,33.3424187,-111.8504007
5,13,5417,33.3423811,-111.8677211
5,13,2672,33.3422819,-111.8849819
5,13,4265,33.3674824,-111.891901
5,13,2527,33.362708,-111.8858608
5,13,2158,33.3605651,-111.8678247
5,13,6000,33.3715446,-111.8507246
5,13,3607,33.3606123,-111.8504492
5,13,3016,33.3531488,-111.8854313
5,13,3059,33.353311,-111.8678018
5,13,2054,33.3533619,-111.8504487
5,13,4292,33.3716184,-111.869395
5,13,2185,33.3707287,-111.8627883
5,13,3210,33.3816942,-111.8677571
5,13,1436,33.3834785,-111.8849943
5,13,6454,33.3860671,-111.8271693
5,13,5041,33.3861137,-111.7970864
5,13,2935,33.346882,-111.8362834
5,13,5935,33.3467173,-111.8158186
5,13,4400,33.3654635,-111.8262114
5,13,5513,33.3717979,-111.7983839
5,13,5662,33.3570528,-111.8157213
5,13,3850,33.3570982,-111.7975401
5,13,4735,33.357289,-111.7814095
5,13,5245,33.3427063,-111.7983277
5,13,4737,33.342745,-111.7813515
5,13,6078,33.4009336,-111.7624714
5,13,5925,33.4008774,-111.7797329
5,13,6792,33.3863226,-111.7797774
5,13,4927,33.3864079,-111.7625515
5,13,5094,33.3748545,-111.7655957
5,13,4406,33.3697053,-111.7472622
5,13,3680,33.3718862,-111.781172
5,13,5399,33.357376,-111.7644951
5,13,3474,33.3574743,-111.7472415
5,13,3181,33.3428917,-111.764314
5,13,4984,33.3429675,-111.7470048
5,13,4441,33.4024253,-111.7451298
5,13,4933,33.3867166,-111.7456385
5,13,4499,33.4010722,-111.72785
5,13,4276,33.4014339,-111.6749123
5,13,3139,33.4006935,-111.658889
5,13,6141,33.3730628,-111.6788572
5,13,3261,33.3720322,-111.730671
5,13,4933,33.3721101,-111.7135045
5,13,4229,33.3689827,-111.6949646
5,13,8259,33.3504927,-111.6959424
5,13,2404,33.4117419,-111.7264985
5,13,4405,33.4121576,-111.7007518
5,13,2719,33.4116293,-111.6725394
5,13,3576,33.4114985,-111.6465412
5,13,3075,33.3861685,-111.6765606
5,13,3267,33.3862818,-111.7284799
5,13,3597,33.4003406,-111.7144264
5,13,4260,33.3859878,-111.710319
5,13,3687,33.3984646,-111.6963228
5,13,5166,33.3503074,-111.7299745
5,13,4482,33.3576718,-111.7130909
5,13,3652,33.3431618,-111.7128331
5,13,5029,33.3279542,-111.8328965
5,13,5123,33.3134516,-111.8371642
5,13,5070,33.3134597,-111.8284703
5,13,5970,33.313355,-111.8503094
5,13,5041,33.3278656,-111.8677684
5,13,5689,33.313310799999996,-111.8677385
5,13,3379,33.327342,-111.8457321
5,13,3520,33.3282965,-111.8542749
5,13,5752,33.298902,-111.8328861
5,13,6567,33.2987239,-111.8676106
5,13,6782,33.2993379,-111.8494127
5,13,3546,33.323861,-111.9025211
5,13,5954,33.3276299,-111.8849578
5,13,6794,33.3154956,-111.9193276
5,13,7543,33.3129045,-111.9028025
5,13,4365,33.3131884,-111.8853929
5,13,2793,33.2981368,-111.9193707
5,13,3673,33.2983287,-111.9026915
5,13,3511,33.2978732,-111.884731
5,13,3026,33.3244275,-111.8155414
5,13,5325,33.3135713,-111.8155298
5,13,2892,33.3102157,-111.7983227
5,13,4450,33.2990273,-111.81557
5,13,4646,33.2991347,-111.7982985
5,13,1910,33.2831083,-111.885511
5,13,5838,33.2838493,-111.8674476
5,13,4939,33.2840817,-111.8501728
5,13,7106,33.287549,-111.8136103
5,13,7700,33.2688801,-111.8759427
5,13,4961,33.2692722,-111.8500062
5,13,6396,33.2570673,-111.8736279
5,13,2703,33.3322863,-111.8176975
5,13,4595,33.3281393,-111.7984565
5,13,5533,33.3283005,-111.7814918
5,13,5232,33.3284094,-111.7643407
5,13,5755,33.3213634,-111.747466
5,13,4576,33.3264204,-111.7332527
5,13,3143,33.3149425,-111.7869451
5,13,4236,33.313932200000004,-111.7646489
5,13,4031,33.295471,-111.7816178
6,5,3873,35.227087,-111.6698017
6,5,4097,35.2221165,-111.6419963
6,5,3957,35.2219231,-111.6227801
6,5,2819,35.2037291,-111.6214308
6,5,5343,35.2175661,-111.6056026
6,5,5007,35.2275284,-111.5565227
6,5,2010,35.1995905,-111.5857273
6,5,4143,35.1950704,-111.6068817
6,5,6313,35.1853494,-111.6332344
6,5,5033,35.1425948,-111.669667
6,5,3539,35.1595142,-111.6194616
6,5,10422,35.1818461,-111.6550601
6,5,5229,35.1703525,-111.6828522
6,5,5208,35.192043,-111.6791709
6,5,4937,35.1853297,-111.6832034
6,5,2738,35.2082327,-111.6705249
6,5,1787,34.857889900000004,-111.7330042
6,5,1223,34.940454,-111.7447106
6,5,3347,35.2369299,-112.203011
6,5,1918,36.6928807,-112.1341969
6,5,3870,36.9290562,-111.4454122
6,5,3562,36.8942802,-111.4759058
6,5,4081,35.5699311,-111.7723248
6,5,2928,35.0924324,-111.695974
6,5,3947,35.7876126,-112.655051
6,5,3234,35.3461639,-111.9931236
6,5,3678,36.5452151,-111.3261199
6,5,4006,36.1799997,-111.5543782
6,5,25,36.2328305,-112.2253185
6,12,935,33.99638,-113.6502748
6,12,1028,33.5400835,-113.5599934
6,12,1773,34.2001462,-114.1921779
6,12,581,34.1639048,-113.9915322
6,12,1419,33.6525458,-113.9500259
6,12,1043,33.8421404,-114.1609983
6,12,820,33.7992196,-114.2765486
6,12,939,33.5623754,-114.2025444
6,12,983,33.184794,-114.6172497
6,12,3414,34.1504951,-114.2903545
6,12,3622,33.8749524,-114.3598873
6,13,4820,33.9760918,-112.7494475
6,13,4189,33.8241902,-113.0044501
6,13,4592,33.3162347,-113.0618727
6,13,2486,32.9198542,-113.1159749
6,15,1250,35.7257711,-113.6308782
6,15,2736,34.9604936,-114.6151248
6,15,3187,36.4997448,-113.4218956
6,15,2463,36.9841335,-112.9706505
6,15,2367,36.9324078,-112.7751573
6,15,1781,35.5708297,-114.1712883
6,15,1831,35.8540783,-114.4399718
6,15,2308,35.6952916,-113.9288315
6,15,1363,35.3440369,-114.3629894
6,15,3487,35.2570623,-114.2526289
6,15,2818,35.1867135,-114.1817646
6,15,3122,35.2319983,-114.2009773
6,15,4055,35.259149,-114.02511990000001
6,15,4117,35.2457168,-114.00373
6,15,3776,35.2591468,-113.9985021
6,15,2690,35.2986637,-113.9719277
6,15,4345,35.3785609,-113.9659852
6,15,4132,35.1771704,-114.5295491
6,15,2275,35.1275444,-114.4712509
6,15,2181,35.1445027,-114.5583569
6,15,4157,35.1099957,-114.5845672
6,15,2052,35.082061,-114.5749391
6,15,3819,35.0842766,-114.5442704
6,15,3768,35.1163835,-114.602981
6,15,4153,35.1138649,-114.6234881
6,15,3013,35.1040983,-114.6153071
6,15,2350,35.1030543,-114.6394193
6,15,3431,35.0963207,-114.6188545
6,15,4204,35.0641211,-114.5950403
6,15,1871,35.0502078,-114.5767863
6,15,4617,35.0363746,-114.5400874
6,15,4172,35.0145325,-114.5821947
6,15,1225,34.8458213,-114.4800523
6,15,3215,34.9943131,-114.5926441
6,15,3970,34.9921069,-114.5366605
6,15,3176,34.6247879,-114.3458669
6,15,3161,34.5316817,-114.3106009
6,15,2533,34.5195736,-114.3603804
6,15,3427,34.4940196,-114.3579078
6,15,2526,34.5053589,-114.3289917
6,15,2816,34.510752599999996,-114.3127539
6,15,3459,34.5092494,-114.2651271
6,15,3650,34.5077807,-114.2986959
6,15,2166,34.4782178,-114.3169025
6,15,3493,34.4831239,-114.2990685
6,15,2304,34.4835825,-114.3371238
6,15,3466,34.4917634,-114.3163018
6,15,3315,34.4710009,-114.3306979
6,15,2998,34.4597412,-114.3618564
6,15,3215,34.4875003,-114.2777562
6,15,3320,34.4762514,-114.2812747
6,15,2590,34.4663243,-114.2989281
6,15,3175,34.4514895,-114.2916474
6,15,3280,34.4903572,-114.2389881
6,15,2631,34.3823864,-114.08062580000001
6,15,2718,35.1808111,-114.0491008
6,15,4292,35.1881464,-114.0146847
6,15,6675,35.197374,-113.9772979
6,15,6659,35.2073569,-114.0365144
6,15,4203,35.2325352,-114.0285059
6,15,4203,35.2440825,-113.9657959
6,15,2630,35.0960434,-113.5758812
6,15,5653,34.6881215,-113.9328965
6,15,4048,35.2440284,-114.0595108
6,15,2280,34.8879075,-114.5889164
6,15,2904,34.8163597,-114.5388136
6,19,3207,32.2167192,-112.9776299
6,25,1423,34.7781607,-112.4953813
6,25,5103,34.7050643,-112.4841203
6,25,1709,34.8482631,-112.3966926
6,25,1796,34.7647804,-112.4393513
6,25,6439,34.7404653,-112.3409737
6,25,1527,34.962455,-112.6285169
6,25,6231,34.8384812,-112.4825289
6,25,5195,34.6216422,-112.4657723
6,25,1350,34.6286285,-112.421818
6,25,1413,34.5716085,-112.4781511
6,25,2223,34.5904781,-112.435429
6,25,3658,34.5894628,-112.4605327
6,25,1946,34.5693874,-112.4562163
6,25,3770,34.5792127,-112.4532351
6,25,1537,34.5828816,-112.3960058
6,25,3947,34.5646624,-112.4083588
6,25,5016,34.6081567,-112.3321234
6,25,3543,34.6288917,-112.3146082
6,25,4869,34.6130954,-112.30496
6,25,1516,34.5873627,-112.3579491
6,25,1766,34.592663,-112.3559215
6,25,8626,34.6182743,-112.3435906
6,25,1537,34.5996777,-112.3260168
6,25,5699,34.5927971,-112.3312187
6,25,2015,34.6055325,-112.2882875
6,25,3168,34.5808265,-112.2805485
6,25,1719,34.5553455,-112.3494238
6,25,4451,34.5609983,-112.29790560000001
6,25,2236,34.4817599,-112.3857424
6,25,2197,34.4940143,-112.2768112
6,25,3754,34.5343866,-112.4311879
6,25,1228,34.5391682,-112.4644301
6,25,2587,34.5210774,-112.4658162
6,25,1228,34.548421,-112.4586852
6,25,3240,34.5545557,-112.4734516
6,25,3765,34.5684409,-112.5849163
6,25,1343,34.556275,-112.4916705
6,25,3659,34.576579,-112.4941059
6,25,1354,34.5254862,-112.5304446
6,25,2990,34.5328422,-112.4943315
6,25,1821,34.4915027,-112.5173502
6,25,2281,34.5313698,-112.4797911
6,25,3239,34.8463045,-112.8683971
6,25,4127,34.5377872,-112.7884396
6,25,2191,34.5733844,-113.1438803
6,25,2410,34.1248308,-112.1080358
6,25,3980,34.1668741,-112.4686757
6,25,3427,34.2058928,-112.9950334
6,25,2309,34.2769131,-111.8532086
6,25,4416,34.3886294,-112.2247847
6,25,6837,34.6026745,-111.8994148
6,25,4156,34.5875069,-111.6724096
6,25,1689,34.6706357,-111.8204975
6,25,4712,34.6060474,-111.791594
6,25,6013,34.7131326,-111.922991
6,25,2595,34.7817013,-111.732348
6,25,1106,34.7674684,-111.8407723
6,25,3533,34.778819,-111.7769222
6,25,3259,34.8346681,-111.8288548
6,25,1843,34.9050066,-111.9374218
6,25,2819,34.9195022,-111.7968689
6,25,2383,34.7635156,-112.0553256
6,25,3678,34.750771,-112.1309921
6,25,6362,34.6569076,-112.3178253
6,25,6574,34.6504721,-112.2779165
6,25,5190,34.7425047,-112.0245469
6,25,5195,34.6734055,-111.9696839
6,25,4070,34.7214001,-111.99448
6,25,1964,34.6929819,-112.0568753
6,25,1593,34.7123755,-112.0203063
6,25,5333,34.7297091,-112.0319166
6,25,2331,35.1475628,-112.9773002
6,27,2093,32.7116485,-114.6184685
6,27,3082,32.7188025,-114.6288918
6,27,2922,32.7270014,-114.6493156
6,27,3557,32.7160944,-114.6395091
6,27,3704,32.7147513,-114.6796835
6,27,1324,32.7096331,-114.6621591
6,27,4024,32.7176191,-114.6570387
6,27,2619,32.7019244,-114.6541135
6,27,2507,32.7120678,-114.649359
6,27,5096,32.7048476,-114.6347574
6,27,3859,32.6906956,-114.6145244
6,27,4935,32.6921404,-114.6324654
6,27,3431,32.6903363,-114.6459657
6,27,2859,32.6911766,-114.6547518
6,27,3485,32.7020465,-114.6718823
6,27,6615,32.6782693,-114.6520091
6,27,4648,32.6474716,-114.6627542
6,27,5456,32.6910852,-114.6760799
6,27,2786,32.6911046,-114.6633024
6,27,2649,32.6577493,-114.6279985
6,27,1341,32.6729493,-114.6266319
6,27,2167,32.6778357,-114.6314724
6,27,4871,32.67363,-114.6112962
6,27,4081,32.6810592,-114.5922368
6,27,5428,32.6838368,-114.4300755
6,27,1769,32.7038557,-114.3908373
6,27,6700,32.6874553,-114.5114093
6,27,1173,32.7031712,-114.5662151
6,27,533,32.7808796,-114.4657799
6,27,2081,32.6776615,-114.4569187
6,27,833,32.6891263,-114.4575728
